transaction_id,user_id,sender_upi,receiver_upi,amount,timestamp,device_id,location,is_new_device,transaction_velocity,avg_transaction_amount,amount_deviation,hour_of_day,is_night,failed_attempts_last_24h,account_age_days,merchant_risk_score,graph_risk_score,behavior_score,label,transaction_type,fraud_pattern,scenario_profile
TXN_20260422_0005659,user_01113,user_01113@okbank,merchant_00086@upi,8397.47,2026-04-22T20:01:00,DEV_01113_A,Chennai,0,4,991.11,15.3161,20,0,5,2269,0.7564,0.6475,0.4849,1,transfer,large_amount_deviation,fraud_severe
TXN_20260422_0003308,user_01377,user_01377@okbank,merchant_00500@upi,773.72,2026-04-22T20:21:00,DEV_01377_B,Hyderabad,1,3,1128.14,-0.586,20,0,0,2330,0.465,0.2346,0.3605,0,transfer,normal,standard
TXN_20260422_0003673,user_01243,user_01243@okbank,merchant_00948@upi,1153.31,2026-04-22T20:21:00,DEV_01243_A,Mumbai,0,1,987.57,0.3217,20,0,1,2868,0.5217,0.071,0.0437,0,bill_payment,normal,standard
TXN_20260422_0001019,user_00456,user_00456@okbank,merchant_00311@upi,826.28,2026-04-22T20:57:00,DEV_00456_A,Pune,0,5,779.74,0.2768,20,0,0,531,0.5041,0.462,0.0296,0,recharge,normal,standard
TXN_20260422_0005909,user_00996,user_00996@okbank,merchant_01010@upi,961.67,2026-04-22T21:04:00,DEV_00996_A,Chennai,0,6,942.44,0.0565,21,0,0,1098,0.2099,0.076,0.0666,0,bill_payment,normal,standard
TXN_20260422_0000568,user_00322,user_00322@okbank,merchant_01555@upi,2480.24,2026-04-22T21:14:00,DEV_00322_A,Chennai,0,7,1619.08,1.114,21,0,0,2672,0.2345,0.4481,0.1524,0,transfer,normal,standard
TXN_20260422_0004760,user_01240,user_01240@okbank,merchant_01209@upi,571.38,2026-04-22T21:15:00,DEV_01240_A,Delhi,0,1,892.06,-0.6365,21,0,1,2000,0.0276,0.1901,0.0,0,purchase,normal,standard
TXN_20260422_0000671,user_00280,user_00280@okbank,merchant_00327@upi,180.67,2026-04-22T21:30:00,DEV_00280_A,Bengaluru,0,4,685.51,-1.4607,21,0,0,2097,0.5725,0.382,0.1925,0,purchase,normal,standard
TXN_20260422_0002948,user_01219,user_01219@okbank,merchant_00622@upi,2464.65,2026-04-22T23:53:00,DEV_DEV_002948,Delhi,1,4,697.79,6.2325,23,0,8,2310,0.8698,0.4307,0.8423,1,transfer,large_amount_deviation,fraud_severe
TXN_20260423_0005758,user_01386,user_01386@okbank,merchant_01445@upi,1222.58,2026-04-23T01:15:00,DEV_01386_B,Kolkata,1,1,1332.52,-0.2516,1,1,2,1128,0.4285,0.1102,0.2438,0,purchase,normal,standard
TXN_20260423_0002337,user_00743,user_00743@okbank,urgent.kyc.verify.87@upi,4527.92,2026-04-23T02:27:00,DEV_ATTACK_002337,Pune,1,27,776.9,10.9411,2,1,5,446,0.7297,0.7828,1.0,1,transfer,high_amount_new_device,fraud_severe
TXN_20260423_0001479,user_01201,user_01201@okbank,merchant_01367@upi,3555.95,2026-04-23T07:02:00,DEV_01201_A,Mumbai,0,1,2218.61,1.7052,7,0,1,2477,0.2988,0.4743,0.0389,0,transfer,normal,standard
TXN_20260423_0002857,user_00798,user_00798@okbank,merchant_01174@upi,1859.73,2026-04-23T07:09:00,DEV_00798_A,Mumbai,0,1,569.91,6.3164,7,0,0,1685,0.229,0.3898,0.4316,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260423_0004118,user_00341,user_00341@okbank,merchant_00368@upi,739.39,2026-04-23T07:16:00,DEV_00341_A,Chennai,0,2,1084.32,-0.6512,7,0,0,1537,0.1462,0.1601,0.1007,0,bill_payment,normal,standard
TXN_20260423_0003774,user_00188,user_00188@okbank,merchant_00825@upi,705.06,2026-04-23T07:21:00,DEV_00188_A,Chennai,0,1,665.18,0.2013,7,0,1,2820,0.3395,0.3515,0.0,0,purchase,normal,standard
TXN_20260423_0003278,user_00899,user_00899@okbank,merchant_01322@upi,1585.01,2026-04-23T08:00:00,DEV_00899_A,Delhi,0,1,2022.4,-0.9289,8,0,1,3322,0.2852,0.381,0.0943,0,bill_payment,normal,standard
TXN_20260423_0002067,user_00599,user_00599@okbank,merchant_00012@upi,2698.57,2026-04-23T08:12:00,DEV_00599_A,Bengaluru,0,5,1330.97,3.9517,8,0,1,171,0.3722,0.1265,0.3783,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260423_0000355,user_01105,user_01105@okbank,merchant_01076@upi,7156.69,2026-04-23T08:17:00,DEV_01105_A,Ahmedabad,0,7,2640.13,5.6942,8,0,2,1739,0.0967,0.3722,0.5563,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260423_0004003,user_00515,user_00515@okbank,merchant_01776@upi,1015.33,2026-04-23T08:49:00,DEV_00515_A,Delhi,0,2,1288.59,-0.4016,8,0,1,3441,0.1929,0.3095,0.0204,0,purchase,normal,standard
TXN_20260423_0003146,user_00759,user_00759@okbank,merchant_00892@upi,1143.81,2026-04-23T08:59:00,DEV_00759_A,Ahmedabad,0,1,1024.13,0.3417,8,0,0,1562,0.3426,0.1217,0.0,0,purchase,normal,standard
TXN_20260423_0003352,user_01046,user_01046@okbank,merchant_01759@upi,3497.41,2026-04-23T09:29:00,DEV_01046_A,Kolkata,0,7,3597.54,-0.0522,9,0,1,1569,0.0387,0.4071,0.093,0,bill_payment,normal,standard
TXN_20260423_0002277,user_00770,user_00770@okbank,merchant_01186@upi,912.19,2026-04-23T09:50:00,DEV_00770_A,Kolkata,0,4,1286.56,-0.6957,9,0,0,2372,0.1104,0.3025,0.0539,0,transfer,normal,standard
TXN_20260423_0005082,user_00794,user_00794@okbank,merchant_00971@upi,1517.26,2026-04-23T09:55:00,DEV_00794_A,Pune,0,10,866.12,1.9229,9,0,3,358,0.2036,0.2039,0.4605,0,bill_payment,normal,normal_edge_normal_velocity_burst_known_context
TXN_20260423_0000408,user_00064,user_00064@okbank,merchant_00747@upi,1323.72,2026-04-23T09:56:00,DEV_00064_A,Mumbai,0,5,1602.45,-0.504,9,0,0,156,0.0729,0.0971,0.1684,0,transfer,normal,standard
TXN_20260423_0005142,user_00953,user_00953@okbank,merchant_00721@upi,1678.45,2026-04-23T10:22:00,DEV_00953_A,Bengaluru,0,7,1451.77,0.4012,10,0,0,3243,0.1754,0.2375,0.1332,0,transfer,normal,standard
TXN_20260423_0001852,user_00228,user_00228@okbank,merchant_01650@upi,2973.14,2026-04-23T10:25:00,DEV_00228_A,Ahmedabad,0,1,4037.03,-0.6315,10,0,0,53,0.1945,0.2207,0.1079,0,purchase,normal,standard
TXN_20260423_0001419,user_00425,user_00425@okbank,merchant_00789@upi,766.87,2026-04-23T10:46:00,DEV_00425_A,Mumbai,0,3,979.59,-0.5375,10,0,0,1943,0.2941,0.1169,0.063,0,bill_payment,normal,standard
TXN_20260423_0000749,user_00383,user_00383@okbank,merchant_01734@upi,3205.39,2026-04-23T11:34:00,DEV_00383_A,Chennai,0,4,2899.47,0.5144,11,0,0,1524,0.2137,0.3597,0.0,0,purchase,normal,standard
TXN_20260423_0003162,user_00672,user_00672@okbank,merchant_01528@upi,1836.08,2026-04-23T11:39:00,DEV_00672_A,Hyderabad,0,3,1669.94,0.3299,11,0,0,2557,0.121,0.6436,0.0,0,transfer,normal,standard
TXN_20260423_0000045,user_00854,user_00854@okbank,merchant_00723@upi,7023.84,2026-04-23T11:44:00,DEV_DEV_000045,Mumbai,1,3,737.42,33.5701,11,0,6,1324,0.4956,0.5145,0.828,1,transfer,large_amount_deviation,fraud_severe
TXN_20260423_0000076,user_00037,user_00037@okbank,mule.collector.36@upi,2065.68,2026-04-23T11:47:00,DEV_00037_A,Chennai,0,15,1132.94,3.4348,11,0,2,359,0.6274,0.9096,0.7085,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260423_0003399,user_00433,user_00433@okbank,merchant_00679@upi,1742.45,2026-04-23T12:10:00,DEV_00433_A,Hyderabad,0,1,2147.34,-0.3708,12,0,4,2241,0.1387,0.0753,0.0249,0,purchase,normal,standard
TXN_20260423_0005188,user_01020,user_01020@okbank,merchant_00766@upi,573.09,2026-04-23T12:14:00,DEV_01020_A,Mumbai,0,3,657.99,-0.4146,12,0,4,3486,0.4296,0.7435,0.0776,0,purchase,normal,standard
TXN_20260423_0000600,user_01221,user_01221@okbank,merchant_01418@upi,1049.94,2026-04-23T12:14:00,DEV_01221_A,Hyderabad,0,1,1475.35,-0.6857,12,0,1,842,0.1505,0.2505,0.0798,0,transfer,normal,standard
TXN_20260423_0005822,user_01100,user_01100@okbank,merchant_01061@upi,975.19,2026-04-23T12:23:00,DEV_01100_A,Pune,0,5,1334.83,-0.8535,12,0,1,2246,0.1775,0.4394,0.1438,0,purchase,normal,standard
TXN_20260423_0001246,user_00068,user_00068@okbank,merchant_01589@upi,1298.51,2026-04-23T12:31:00,DEV_00068_A,Delhi,0,1,1564.96,-0.6407,12,0,2,2905,0.3291,0.3128,0.0,0,purchase,normal,standard
TXN_20260423_0003406,user_00233,user_00233@okbank,merchant_01680@upi,2154.5,2026-04-23T12:31:00,DEV_00233_A,Pune,0,6,2322.84,-0.342,12,0,1,1147,0.2222,0.2764,0.0443,0,recharge,normal,standard
TXN_20260423_0005325,user_00642,user_00642@okbank,merchant_00648@upi,487.49,2026-04-23T13:04:00,DEV_00642_A,Hyderabad,0,2,671.13,-0.7007,13,0,0,81,0.3911,0.3648,0.0,0,purchase,normal,standard
TXN_20260423_0004127,user_00949,user_00949@okbank,merchant_00454@upi,6053.35,2026-04-23T13:42:00,DEV_00949_A,Ahmedabad,0,2,4930.57,0.5212,13,0,0,2696,0.0696,0.172,0.1369,0,recharge,normal,standard
TXN_20260423_0001633,user_01272,user_01272@okbank,merchant_00298@upi,1171.39,2026-04-23T14:13:00,DEV_01272_B,Chennai,1,1,868.96,1.17,14,0,2,1453,0.2732,0.2302,0.341,0,purchase,normal,standard
TXN_20260423_0002208,user_01017,user_01017@okbank,merchant_00756@upi,1517.95,2026-04-23T15:08:00,DEV_01017_A,Bengaluru,0,1,1593.42,-0.169,15,0,3,239,0.2191,0.3614,0.0961,0,purchase,normal,standard
TXN_20260423_0004292,user_00414,user_00414@okbank,merchant_01025@upi,458.48,2026-04-23T15:10:00,DEV_00414_A,Mumbai,0,1,563.09,-0.6025,15,0,0,1153,0.0936,0.2028,0.1447,0,transfer,normal,standard
TXN_20260423_0000444,user_00796,user_00796@okbank,merchant_00052@upi,2016.32,2026-04-23T15:23:00,DEV_00796_A,Delhi,0,1,1170.75,1.63,15,0,0,3549,0.3298,0.5629,0.1352,0,purchase,normal,standard
TXN_20260423_0004320,user_00059,user_00059@okbank,merchant_01540@upi,556.48,2026-04-23T15:23:00,DEV_00059_A,Hyderabad,0,1,409.29,1.3715,15,0,1,1198,0.0969,0.4317,0.1792,0,transfer,normal,standard
TXN_20260423_0003316,user_00521,user_00521@okbank,merchant_00228@upi,387.87,2026-04-23T15:25:00,DEV_00521_A,Ahmedabad,0,2,908.27,-1.3794,15,0,0,1360,0.1168,0.0537,0.1102,0,bill_payment,normal,standard
TXN_20260423_0004282,user_00415,user_00415@okbank,merchant_01620@upi,2127.53,2026-04-23T17:26:00,DEV_00415_A,Chennai,0,4,1913.18,0.4597,17,0,2,3622,0.254,0.3007,0.1296,0,recharge,normal,standard
TXN_20260423_0005744,user_00089,user_00089@okbank,merchant_01249@upi,409.27,2026-04-23T17:57:00,DEV_00089_A,Hyderabad,0,9,1825.78,-1.4301,17,0,0,1875,0.1689,0.2885,0.1545,0,purchase,normal,standard
TXN_20260423_0005760,user_00583,user_00583@okbank,merchant_00325@upi,3192.51,2026-04-23T17:59:00,DEV_00583_A,Bengaluru,0,1,2500.02,0.5584,17,0,1,948,0.3764,0.2825,0.0,0,purchase,normal,standard
TXN_20260423_0001428,user_00153,user_00153@okbank,merchant_00589@upi,1792.69,2026-04-23T18:30:00,DEV_00153_A,Delhi,0,1,2144.04,-0.3866,18,0,0,882,0.1623,0.38,0.0,0,purchase,normal,standard
TXN_20260423_0004111,user_00944,user_00944@okbank,merchant_00320@upi,1233.29,2026-04-23T18:39:00,DEV_00944_A,Kolkata,0,2,1632.67,-1.0862,18,0,1,2207,0.1017,0.5821,0.0838,0,bill_payment,normal,standard
TXN_20260423_0005447,user_00123,user_00123@okbank,merchant_00692@upi,2413.69,2026-04-23T18:48:00,DEV_00123_A,Mumbai,0,5,1981.38,0.4333,18,0,2,2381,0.1733,0.6398,0.0387,0,purchase,normal,standard
TXN_20260423_0001493,user_00363,user_00363@okbank,merchant_01655@upi,852.62,2026-04-23T19:18:00,DEV_00363_A,Hyderabad,0,2,934.01,-0.3136,19,0,2,2548,0.0501,0.3684,0.0541,0,purchase,normal,standard
TXN_20260423_0000413,user_01127,user_01127@okbank,merchant_01707@upi,1906.65,2026-04-23T20:09:00,DEV_01127_A,Pune,0,2,1508.42,0.5961,20,0,1,2988,0.2652,0.5159,0.1177,0,purchase,normal,standard
TXN_20260423_0000023,user_00601,user_00601@okbank,merchant_00897@upi,3541.49,2026-04-23T20:55:00,DEV_00601_A,Bengaluru,0,2,3574.38,-0.0225,20,0,0,220,0.0374,0.7239,0.0596,0,recharge,normal,standard
TXN_20260423_0005526,user_00625,user_00625@okbank,merchant_01400@upi,3221.84,2026-04-23T20:56:00,DEV_00625_A,Ahmedabad,0,1,2184.44,0.8373,20,0,2,2917,0.1436,0.2384,0.0222,0,recharge,normal,standard
TXN_20260423_0004535,user_01031,user_01031@okbank,merchant_01195@upi,1802.95,2026-04-23T21:15:00,DEV_01031_A,Hyderabad,0,2,1759.31,0.1019,21,0,0,2127,0.0723,0.2391,0.0062,0,recharge,normal,standard
TXN_20260423_0002527,user_00267,user_00267@okbank,merchant_00357@upi,2278.55,2026-04-23T21:20:00,DEV_00267_A,Hyderabad,0,6,950.37,2.373,21,0,0,758,0.4873,0.3802,0.4283,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260423_0002407,user_01033,user_01033@okbank,merchant_01107@upi,2697.4,2026-04-23T21:21:00,DEV_01033_A,Pune,0,3,2098.6,0.5245,21,0,1,2892,0.3799,0.158,0.0064,0,bill_payment,normal,standard
TXN_20260423_0002486,user_00885,user_00885@okbank,merchant_01199@upi,343.46,2026-04-23T21:27:00,DEV_00885_A,Hyderabad,0,3,752.52,-1.0581,21,0,0,1683,0.3664,0.1598,0.1801,0,transfer,normal,standard
TXN_20260423_0003484,user_00083,user_00083@okbank,merchant_01378@upi,4332.2,2026-04-23T22:48:00,DEV_00083_A,Mumbai,0,4,3467.25,0.5067,22,0,1,1991,0.3933,0.2554,0.1005,0,bill_payment,normal,standard
TXN_20260424_0005324,user_00557,user_00557@okbank,merchant_01155@upi,109.89,2026-04-24T00:25:00,DEV_00557_A,Mumbai,0,4,1947.68,-1.7175,0,1,2,650,0.1325,0.1826,0.2546,0,transfer,normal,standard
TXN_20260424_0003010,user_00110,user_00110@okbank,merchant_00177@upi,1443.51,2026-04-24T02:25:00,DEV_00110_A,Hyderabad,0,3,2025.29,-0.6005,2,1,0,3606,0.0732,0.0682,0.0652,0,bill_payment,normal,standard
TXN_20260424_0002417,user_00646,user_00646@okbank,refund.support.helpdesk.167@upi,7744.71,2026-04-24T04:23:00,DEV_00646_A,Pune,0,4,3103.16,3.444,4,1,4,88,0.5558,0.7181,0.3751,1,transfer,unusual_time_medium_deviation,fraud_moderate
TXN_20260424_0001590,user_00469,user_00469@okbank,merchant_00556@upi,3149.97,2026-04-24T04:47:00,DEV_00469_A,Chennai,0,4,916.46,7.1351,4,1,1,588,0.0847,0.071,0.4044,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260424_0000249,user_00238,user_00238@okbank,merchant_00973@upi,2115.38,2026-04-24T07:05:00,DEV_00238_A,Mumbai,0,1,3029.18,-1.0382,7,0,0,1487,0.1509,0.1145,0.0158,0,transfer,normal,standard
TXN_20260424_0003432,user_00142,user_00142@okbank,merchant_00896@upi,1587.64,2026-04-24T07:18:00,DEV_00142_A,Hyderabad,0,3,1998.7,-0.6659,7,0,0,3064,0.1359,0.1293,0.2094,0,recharge,normal,standard
TXN_20260424_0004154,user_00530,user_00530@okbank,merchant_00106@upi,1569.11,2026-04-24T07:28:00,DEV_00530_A,Delhi,0,7,1642.05,-0.1421,7,0,0,2176,0.191,0.2147,0.0293,0,purchase,normal,standard
TXN_20260424_0004133,user_00340,user_00340@okbank,merchant_00692@upi,939.86,2026-04-24T07:40:00,DEV_00340_A,Kolkata,0,2,1268.03,-0.6763,7,0,0,3133,0.1718,0.1768,0.0,0,purchase,normal,standard
TXN_20260424_0005355,user_01207,user_01207@okbank,merchant_01279@upi,2962.89,2026-04-24T07:48:00,DEV_01207_A,Bengaluru,0,1,1795.99,1.1307,7,0,0,2507,0.1349,0.5069,0.0326,0,bill_payment,normal,standard
TXN_20260424_0002165,user_00871,user_00871@okbank,merchant_00376@upi,1407.71,2026-04-24T07:58:00,DEV_00871_A,Kolkata,0,2,1478.0,-0.2074,7,0,0,3108,0.0942,0.2201,0.0366,0,transfer,normal,standard
TXN_20260424_0000928,user_00169,user_00169@okbank,merchant_00016@upi,1264.4,2026-04-24T08:04:00,DEV_00169_A,Delhi,0,1,1484.55,-0.3066,8,0,0,2006,0.0983,0.5457,0.0,0,purchase,normal,standard
TXN_20260424_0001270,user_00501,user_00501@okbank,merchant_00639@upi,2495.09,2026-04-24T08:29:00,DEV_00501_A,Bengaluru,0,3,2343.82,0.1336,8,0,0,2038,0.1142,0.1578,0.0757,0,transfer,normal,standard
TXN_20260424_0001929,user_00056,user_00056@okbank,merchant_01485@upi,1690.55,2026-04-24T08:43:00,DEV_00056_A,Chennai,0,1,1655.97,0.0467,8,0,4,1208,0.4406,0.1115,0.01,0,purchase,normal,standard
TXN_20260424_0003358,user_00337,user_00337@okbank,merchant_01418@upi,1521.33,2026-04-24T09:32:00,DEV_00337_A,Mumbai,0,3,2014.26,-0.7464,9,0,1,1032,0.1309,0.3859,0.1769,0,recharge,normal,standard
TXN_20260424_0005032,user_00604,user_00604@okbank,merchant_01536@upi,1401.67,2026-04-24T09:52:00,DEV_00604_A,Pune,0,1,1730.0,-0.3288,9,0,2,2314,0.3354,0.0875,0.0,0,purchase,normal,standard
TXN_20260424_0004887,user_00834,user_00834@okbank,merchant_00269@upi,6223.39,2026-04-24T10:40:00,DEV_00834_A,Pune,0,10,711.86,15.4806,10,0,4,1409,0.7927,0.5674,0.5842,1,transfer,large_amount_deviation,fraud_severe
TXN_20260424_0000202,user_01135,user_01135@okbank,merchant_01555@upi,4576.03,2026-04-24T11:42:00,DEV_01135_A,Kolkata,0,29,1210.82,7.8115,11,0,4,1600,0.7182,0.4728,0.8119,1,transfer,high_velocity_no_new_device,fraud_moderate
TXN_20260424_0004423,user_00770,user_00770@okbank,merchant_01232@upi,1372.43,2026-04-24T11:58:00,DEV_00770_A,Kolkata,0,1,1299.38,0.1358,11,0,0,2372,0.2276,0.3144,0.0,0,transfer,normal,standard
TXN_20260424_0001362,user_00945,user_00945@okbank,merchant_00477@upi,1469.94,2026-04-24T12:00:00,DEV_00945_A,Delhi,0,3,1972.13,-0.7215,12,0,0,3161,0.2128,0.1456,0.0,0,purchase,normal,standard
TXN_20260424_0000618,user_01355,user_01355@okbank,merchant_00504@upi,2605.77,2026-04-24T12:03:00,DEV_01355_A,Hyderabad,0,1,2673.9,-0.069,12,0,0,530,0.0886,0.3836,0.0432,0,transfer,normal,standard
TXN_20260424_0005349,user_00792,user_00792@okbank,merchant_00291@upi,1352.12,2026-04-24T12:12:00,DEV_00792_A,Hyderabad,0,1,919.23,1.3298,12,0,1,1899,0.076,0.1507,0.0,0,transfer,normal,standard
TXN_20260424_0005925,user_00643,user_00643@okbank,merchant_00246@upi,1769.61,2026-04-24T12:23:00,DEV_00643_B,Delhi,1,7,2184.76,-0.6932,12,0,1,1967,0.0372,0.3261,0.3276,0,transfer,normal,standard
TXN_20260424_0000752,user_00999,user_00999@okbank,merchant_00178@upi,1436.97,2026-04-24T12:24:00,DEV_00999_A,Ahmedabad,0,2,1359.69,0.2172,12,0,3,2109,0.0571,0.1432,0.1169,0,purchase,normal,standard
TXN_20260424_0003873,user_01238,user_01238@okbank,merchant_01702@upi,1502.44,2026-04-24T12:28:00,DEV_01238_A,Delhi,0,3,1739.34,-0.476,12,0,0,232,0.2224,0.1982,0.0714,0,bill_payment,normal,standard
TXN_20260424_0004942,user_00866,user_00866@okbank,merchant_00920@upi,729.88,2026-04-24T12:35:00,DEV_00866_A,Mumbai,0,1,699.44,0.0797,12,0,0,230,0.37,0.3555,0.0,0,purchase,normal,standard
TXN_20260424_0001119,user_01000,user_01000@okbank,merchant_00142@upi,401.86,2026-04-24T13:53:00,DEV_01000_A,Ahmedabad,0,2,922.61,-1.6455,13,0,0,1545,0.2082,0.4804,0.0666,0,transfer,normal,standard
TXN_20260424_0003909,user_00641,user_00641@okbank,merchant_01645@upi,917.58,2026-04-24T14:18:00,DEV_00641_A,Kolkata,0,1,1466.04,-0.6887,14,0,0,1668,0.2316,0.0455,0.0,0,transfer,normal,standard
TXN_20260424_0001733,user_00150,user_00150@okbank,merchant_00267@upi,763.31,2026-04-24T14:23:00,DEV_00150_A,Kolkata,0,2,763.91,-0.0019,14,0,1,3451,0.1737,0.083,0.006,0,transfer,normal,standard
TXN_20260424_0001937,user_01033,user_01033@okbank,merchant_00851@upi,3187.12,2026-04-24T14:24:00,DEV_01033_A,Pune,0,1,2449.44,0.6462,14,0,0,2892,0.1082,0.3809,0.0,0,recharge,normal,standard
TXN_20260424_0002111,user_00675,user_00675@okbank,merchant_01172@upi,745.42,2026-04-24T14:26:00,DEV_00675_A,Ahmedabad,0,4,518.13,0.8891,14,0,0,547,0.094,0.5668,0.0464,0,purchase,normal,standard
TXN_20260424_0005144,user_01247,user_01247@okbank,merchant_00560@upi,3294.17,2026-04-24T14:50:00,DEV_01247_A,Mumbai,0,4,4188.8,-0.4907,14,0,0,850,0.2411,0.1772,0.1269,0,purchase,normal,standard
TXN_20260424_0005855,user_01005,user_01005@okbank,merchant_01128@upi,670.69,2026-04-24T15:06:00,DEV_01005_A,Bengaluru,0,1,591.64,0.4815,15,0,0,2542,0.2863,0.171,0.0,0,bill_payment,normal,standard
TXN_20260424_0000657,user_00348,user_00348@okbank,merchant_00256@upi,563.98,2026-04-24T15:07:00,DEV_00348_A,Mumbai,0,1,456.45,0.7872,15,0,1,900,0.1898,0.0453,0.0588,0,purchase,normal,standard
TXN_20260424_0000173,user_00138,user_00138@okbank,merchant_01098@upi,2146.4,2026-04-24T15:14:00,DEV_00138_A,Delhi,0,3,1929.6,0.3781,15,0,2,819,0.086,0.2255,0.0,0,transfer,normal,standard
TXN_20260424_0003941,user_00585,user_00585@okbank,merchant_00817@upi,890.8,2026-04-24T15:17:00,DEV_00585_A,Pune,0,1,1182.97,-0.877,15,0,2,2171,0.1731,0.2762,0.1085,0,transfer,normal,standard
TXN_20260424_0003386,user_01348,user_01348@okbank,merchant_01590@upi,702.15,2026-04-24T15:22:00,DEV_01348_A,Delhi,0,5,592.49,0.6552,15,0,0,2406,0.3426,0.1448,0.0199,0,purchase,normal,standard
TXN_20260424_0003887,user_01021,user_01021@okbank,merchant_01508@upi,1641.89,2026-04-24T15:25:00,DEV_01021_A,Ahmedabad,0,1,1873.24,-0.5613,15,0,0,420,0.1661,0.304,0.0,0,recharge,normal,standard
TXN_20260424_0000805,user_00452,user_00452@okbank,merchant_01285@upi,3018.71,2026-04-24T15:33:00,DEV_00452_A,Chennai,0,2,2817.5,0.2239,15,0,1,2083,0.2513,0.2071,0.0232,0,transfer,normal,standard
TXN_20260424_0005078,user_00910,user_00910@okbank,merchant_00862@upi,2670.95,2026-04-24T15:36:00,DEV_00910_A,Mumbai,0,1,4228.34,-0.8325,15,0,2,1073,0.2201,0.4241,0.0862,0,purchase,normal,standard
TXN_20260424_0001386,user_00189,user_00189@okbank,merchant_00237@upi,2854.53,2026-04-24T15:39:00,DEV_00189_A,Bengaluru,0,5,2625.3,0.1932,15,0,1,1066,0.2167,0.4179,0.0,0,purchase,normal,standard
TXN_20260424_0000919,user_01130,user_01130@okbank,merchant_00529@upi,1250.17,2026-04-24T15:50:00,DEV_01130_A,Chennai,0,4,1806.16,-0.6025,15,0,1,2741,0.0721,0.2582,0.0711,0,recharge,normal,standard
TXN_20260424_0004618,user_00283,user_00283@okbank,merchant_00364@upi,2734.18,2026-04-24T16:36:00,DEV_00283_A,Ahmedabad,0,1,1801.02,1.2082,16,0,1,2029,0.2848,0.3105,0.1278,0,transfer,normal,standard
TXN_20260424_0000280,user_00301,user_00301@okbank,merchant_00313@upi,8527.18,2026-04-24T17:39:00,DEV_00301_A,Hyderabad,0,6,3415.14,4.1639,17,0,10,201,0.6899,0.7294,0.6058,1,purchase,blended_low_signal_fraud,fraud_borderline
TXN_20260424_0000309,user_00529,user_00529@okbank,merchant_01396@upi,2230.29,2026-04-24T18:36:00,DEV_00529_A,Chennai,0,13,1666.5,0.7867,18,0,2,2101,0.4426,0.2417,0.2556,0,bill_payment,normal,normal_edge_normal_velocity_burst_known_context
TXN_20260424_0005965,user_00975,user_00975@okbank,merchant_01425@upi,6763.82,2026-04-24T18:53:00,DEV_FAIL_005965,Mumbai,1,12,1296.23,8.3273,18,0,5,2127,0.67,0.7072,0.8678,1,transfer,high_failed_attempts,fraud_severe
TXN_20260424_0001710,user_00903,user_00903@okbank,merchant_01783@upi,2017.72,2026-04-24T18:57:00,DEV_00903_A,Delhi,0,1,1503.53,0.9974,18,0,2,2103,0.1068,0.0442,0.0544,0,transfer,normal,standard
TXN_20260424_0002318,user_00934,user_00934@okbank,merchant_01540@upi,9539.6,2026-04-24T19:26:00,DEV_00934_A,Mumbai,0,2,3221.5,6.0587,19,0,5,659,0.7596,0.5297,0.4877,1,transfer,large_amount_deviation,fraud_moderate
TXN_20260424_0004549,user_00019,user_00019@okbank,merchant_00388@upi,480.84,2026-04-24T19:30:00,DEV_TRAVEL_004549,Delhi,1,1,977.82,-1.3043,19,0,1,2399,0.2106,0.256,0.4485,0,bill_payment,normal,normal_edge_normal_new_device_low_value
TXN_20260424_0004333,user_01034,user_01034@okbank,merchant_00368@upi,12544.03,2026-04-24T20:06:00,DEV_FAIL_004333,Mumbai,1,21,3198.71,8.8781,20,0,11,1587,0.8597,0.7403,0.9935,1,transfer,high_failed_attempts,fraud_severe
TXN_20260424_0005121,user_00134,user_00134@okbank,merchant_01355@upi,1280.54,2026-04-24T20:10:00,DEV_00134_A,Hyderabad,0,9,1260.93,0.0308,20,0,1,2394,0.1521,0.4089,0.1941,0,transfer,normal,normal_edge_normal_velocity_burst_known_context
TXN_20260424_0000866,user_01251,user_01251@okbank,merchant_01745@upi,974.95,2026-04-24T21:14:00,DEV_01251_A,Ahmedabad,0,3,1368.85,-0.499,21,0,0,3466,0.1143,0.1414,0.113,0,bill_payment,normal,standard
TXN_20260425_0002946,user_00772,user_00772@okbank,merchant_00654@upi,8021.4,2026-04-25T02:31:00,DEV_00772_A,Pune,0,10,1850.75,8.3505,2,1,2,1667,0.6674,0.4849,0.4203,1,transfer,large_amount_deviation,fraud_moderate
TXN_20260425_0004981,user_00575,user_00575@okbank,merchant_00356@upi,16455.48,2026-04-25T03:35:00,DEV_DEV_004981,Delhi,1,19,2582.33,14.7441,3,1,9,1424,0.6431,0.5423,1.0,1,transfer,large_amount_deviation,fraud_severe
TXN_20260425_0005401,user_00974,user_00974@okbank,merchant_00239@upi,20.81,2026-04-25T05:04:00,DEV_00974_A,Chennai,0,3,1606.96,-1.908,5,1,0,3605,0.0241,0.2957,0.2145,0,purchase,normal,standard
